name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
fr.jayasoft.ivy.url.BasicURLHandler,5,1,0,6,33,10,2,4,5,2.0,229,0.0,0,0.0,0.48,0,0,44.8,7,2.0,2
fr.jayasoft.ivy.util.IvyPattern,3,1,0,2,4,1,2,0,3,0.5,14,1.0,0,0.0,0.666666667,0,0,3.333333333,1,0.6667,0
fr.jayasoft.ivy.url.URLHandlerDispatcher,9,1,0,4,19,20,1,3,9,0.1875,82,1.0,1,0.0,0.317460317,0,0,7.8888888889999995,2,1.0,1
fr.jayasoft.ivy.util.Configurator,13,1,0,2,59,0,1,1,11,0.611111111,682,1.0,0,0.0,0.4375,0,0,51.23076923,16,2.9231,0
fr.jayasoft.ivy.Configuration,9,1,0,6,14,24,5,1,9,0.65625,105,1.0,1,0.0,0.311111111,1,1,10.22222222,2,0.8889,1
fr.jayasoft.ivy.Main,5,1,0,18,52,10,0,18,2,2.0,489,0.0,0,0.0,0.25,0,0,96.8,1,0.8,4
fr.jayasoft.ivy.ant.IvyTask,14,3,11,16,49,69,11,7,3,0.807692308,255,1.0,0,0.7551020409999999,0.28571428600000004,0,0,17.07142857,4,1.9286,6
fr.jayasoft.ivy.resolver.DualResolver,13,2,0,11,34,0,2,11,13,0.333333333,184,1.0,2,0.571428571,0.240384615,1,1,13.0,3,1.2308,2
fr.jayasoft.ivy.DependencyArtifactDescriptor,6,1,0,8,6,15,7,2,6,2.0,6,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
fr.jayasoft.ivy.util.Message,15,1,0,33,32,13,31,2,13,0.875,211,0.375,1,0.0,0.16071428599999998,0,0,12.53333333,2,1.4667,4
fr.jayasoft.ivy.report.ResolveReport,10,1,0,10,31,0,6,5,10,0.5555555560000001,182,1.0,1,0.0,0.26666666699999997,0,0,17.0,3,1.5,2
fr.jayasoft.ivy.util.CopyProgressListener,3,1,0,14,3,3,13,1,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
fr.jayasoft.ivy.conflict.NoConflictManager,2,2,0,3,4,1,1,2,2,2.0,10,0.0,0,0.833333333,0.666666667,0,0,4.0,1,0.5,0
fr.jayasoft.ivy.repository.Repository,10,1,0,8,10,45,6,2,10,2.0,10,0.0,0,0.0,0.5,0,0,0.0,1,1.0,2
fr.jayasoft.ivy.xml.XmlIvyConfigurationParser,5,2,0,6,63,0,1,6,5,0.541666667,435,1.0,2,0.80952381,0.4,1,1,84.8,1,0.8,4
fr.jayasoft.ivy.util.FileUtil,6,1,0,12,32,15,8,4,6,1.2,152,1.0,0,0.0,0.30952381,0,0,24.16666667,1,0.8333,3
fr.jayasoft.ivy.ArtifactRevisionId,11,1,0,7,26,29,4,3,11,0.3,119,1.0,2,0.0,0.272727273,1,1,9.636363636,4,1.1818,0
fr.jayasoft.ivy.ModuleDescriptor,20,1,0,30,20,190,23,7,20,1.052631579,21,0.0,0,0.0,0.225,0,0,0.0,1,1.0,2
fr.jayasoft.ivy.resolver.IBiblioResolver,12,6,0,5,24,32,0,5,10,0.818181818,140,0.5,0,0.880434783,0.25,1,1,10.33333333,5,1.5,0
fr.jayasoft.ivy.xml.XmlModuleDescriptorParser,21,2,0,21,114,122,3,19,9,0.9,1472,1.0,6,0.472222222,0.238888889,1,2,68.09523809999999,8,1.7619,13
fr.jayasoft.ivy.latest.LatestTimeStrategy,2,2,0,3,6,1,1,2,2,2.0,48,0.0,0,0.833333333,0.666666667,0,0,23.0,6,3.0,0
fr.jayasoft.ivy.resolver.ApacheHttpURLLister,4,1,0,2,8,4,0,2,4,0.666666667,24,1.0,1,0.0,0.5,0,0,4.75,1,0.75,0
fr.jayasoft.ivy.ResolveData,12,1,0,11,17,18,9,4,12,0.681818182,103,1.0,2,0.0,0.241666667,0,0,7.083333333,1,0.75,1
fr.jayasoft.ivy.report.LogReportOutputter,4,1,0,10,44,6,1,9,3,2.0,432,0.0,0,0.0,0.35714285700000004,0,0,107.0,11,3.5,2
fr.jayasoft.ivy.DependencyDescriptor,13,1,0,17,13,78,15,3,13,2.0,13,0.0,0,0.0,0.487179487,0,0,0.0,1,1.0,0
fr.jayasoft.ivy.ArtifactId,8,1,0,5,17,20,4,1,8,0.5,121,1.0,1,0.0,0.34375,1,1,13.625,6,1.5,0
fr.jayasoft.ivy.License,3,1,0,4,4,0,4,0,3,0.5,20,1.0,0,0.0,0.666666667,0,0,5.0,1,0.6667,0
fr.jayasoft.ivy.repository.Resource,4,1,0,14,4,6,14,0,4,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
fr.jayasoft.ivy.xml.XmlReportParser,2,1,0,7,21,1,4,4,2,2.0,88,0.0,0,0.0,0.625,0,0,43.0,1,0.5,1
fr.jayasoft.ivy.resolver.ResolvedResource,5,1,0,6,11,0,4,2,5,0.375,41,1.0,1,0.0,0.46666666700000003,0,0,6.8,1,0.8,0
fr.jayasoft.ivy.ConflictManager,2,1,0,10,2,1,10,1,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
fr.jayasoft.ivy.report.ReportOutputter,1,1,0,4,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
fr.jayasoft.ivy.ant.IvyArtifactProperty,16,4,0,8,43,86,0,8,16,0.857142857,226,1.0,0,0.765625,0.359375,2,4,12.6875,1,0.9375,3
fr.jayasoft.ivy.DefaultPublishingDRResolver,2,1,0,5,5,1,2,3,2,2.0,9,0.0,0,0.0,0.666666667,0,0,3.5,1,0.5,1
fr.jayasoft.ivy.report.XmlReportOutputter,6,1,0,19,81,15,3,17,5,2.0,681,0.0,0,0.0,0.28571428600000004,0,0,112.5,19,4.3333,3
fr.jayasoft.ivy.conflict.FixedConflictManager,3,2,0,4,19,0,1,3,3,0.0,57,1.0,0,0.7142857140000001,0.5,0,0,17.66666667,2,1.0,0
fr.jayasoft.ivy.xml.XmlModuleDescriptorUpdater,6,1,0,6,39,13,3,3,4,0.6,193,0.0,0,0.0,0.35,0,0,31.0,1,0.6667,7
fr.jayasoft.ivy.resolver.IvyRepResolver,18,6,0,8,49,77,1,8,14,0.794117647,340,0.666666667,0,0.826530612,0.240740741,2,2,17.55555556,9,1.7778,0
fr.jayasoft.ivy.resolver.FileURLLister,5,1,0,1,22,8,0,1,5,0.5,97,1.0,0,0.0,0.4,0,0,18.2,1,0.6,0
fr.jayasoft.ivy.util.CopyProgressEvent,7,1,0,5,8,15,5,0,6,0.5,51,1.0,0,0.0,0.535714286,0,0,5.857142857,1,0.5714,0
fr.jayasoft.ivy.repository.url.URLRepository,8,2,0,8,39,24,2,7,5,0.857142857,193,1.0,2,0.695652174,0.375,0,0,22.875,1,0.875,1
fr.jayasoft.ivy.ant.IvyReport,22,4,0,12,64,149,0,12,18,0.863095238,464,1.0,0,0.7,0.345454545,2,3,19.72727273,1,0.9545,5
fr.jayasoft.ivy.repository.file.FileResource,6,1,0,2,11,0,1,1,6,0.0,32,1.0,0,0.0,0.583333333,0,0,4.166666667,1,0.8333,0
fr.jayasoft.ivy.Ivy,82,1,0,72,318,3021,37,48,72,0.9438832770000001,3982,0.954545455,4,0.0,0.087369421,0,0,47.29268293,13,2.1951,36
fr.jayasoft.ivy.resolver.AbstractResolver,17,1,4,16,31,120,4,12,16,0.791666667,146,1.0,1,0.0,0.18382352899999999,0,0,7.4117647060000005,2,1.1176,3
fr.jayasoft.ivy.repository.file.FileRepository,11,2,0,7,31,45,2,6,6,0.5,166,1.0,1,0.64,0.363636364,0,0,13.90909091,2,0.9091,1
fr.jayasoft.ivy.resolver.URLLister,2,1,0,4,2,1,4,0,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
fr.jayasoft.ivy.DefaultDependencyArtifactDescriptor,10,1,0,6,26,15,1,5,10,0.694444444,125,1.0,2,0.0,0.3,1,1,11.1,2,1.1,3
fr.jayasoft.ivy.resolver.ModuleEntry,5,1,0,9,8,0,8,2,5,0.5,30,1.0,1,0.0,0.46666666700000003,0,0,4.6,1,0.8,0
fr.jayasoft.ivy.report.DownloadReport,5,1,0,12,21,0,9,3,5,0.0,75,1.0,0,0.0,0.4,0,0,13.8,2,1.0,0
fr.jayasoft.ivy.util.DefaultMessageImpl,5,1,0,3,8,4,2,1,5,0.5,34,1.0,0,0.0,0.6,0,0,5.6,2,1.0,1
fr.jayasoft.ivy.resolver.URLResolver,2,5,2,5,5,1,2,3,2,2.0,12,0.0,0,0.987654321,1.0,1,1,5.0,1,0.5,0
fr.jayasoft.ivy.resolver.BasicResolver,32,2,1,31,147,434,2,30,19,0.923387097,1429,0.875,1,0.347826087,0.121442125,1,1,43.40625,5,1.5938,12
fr.jayasoft.ivy.report.DownloadStatus,3,1,0,9,4,1,9,0,1,0.75,32,0.25,3,0.0,0.75,0,0,8.333333332999999,1,0.3333,0
fr.jayasoft.ivy.DefaultModuleDescriptor,38,1,0,13,86,519,3,10,38,0.866795367,593,1.0,2,0.0,0.12406015,0,0,14.23684211,3,1.2895,7
fr.jayasoft.ivy.util.IvyPatternHelper,16,1,0,10,46,116,8,2,15,1.007407407,431,0.222222222,0,0.0,0.219047619,0,0,25.375,8,1.75,2
fr.jayasoft.ivy.repository.url.URLResource,8,1,0,7,21,0,3,4,7,0.428571429,108,1.0,0,0.0,0.5625,0,0,11.875,2,1.25,1
fr.jayasoft.ivy.MDArtifact,9,2,0,8,18,6,4,4,9,0.770833333,114,1.0,2,0.272727273,0.444444444,1,4,11.0,2,1.0,0
fr.jayasoft.ivy.latest.AbstractLatestStrategy,6,1,3,6,7,7,3,3,6,0.7,28,1.0,1,0.0,0.444444444,0,0,3.333333333,1,0.8333,0
fr.jayasoft.ivy.util.StringUtils,2,1,0,1,10,1,1,0,2,2.0,34,0.0,0,0.0,0.5,0,0,16.0,4,2.0,0
fr.jayasoft.ivy.util.MessageImpl,3,1,0,5,3,3,5,0,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,1
fr.jayasoft.ivy.resolver.ChainResolver,12,2,0,12,55,0,1,12,12,0.409090909,320,1.0,0,0.592592593,0.212962963,1,1,25.5,5,1.5833,6
fr.jayasoft.ivy.ArtifactInfo,2,1,0,9,2,1,9,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
fr.jayasoft.ivy.resolver.OrganisationEntry,3,1,0,10,4,0,10,1,3,0.5,20,1.0,1,0.0,0.5555555560000001,0,0,5.0,1,0.6667,0
fr.jayasoft.ivy.util.XMLHelper,4,1,0,5,18,4,3,2,2,0.833333333,109,0.5,0,0.0,0.41666666700000005,0,0,24.75,1,0.5,2
fr.jayasoft.ivy.report.ConfigurationResolveReport,20,1,0,14,60,48,6,10,20,0.815789474,515,1.0,2,0.0,0.166666667,0,0,24.35,4,1.8,0
fr.jayasoft.ivy.latest.LatestLexicographicStrategy,3,2,0,4,10,1,1,3,2,0.5,57,1.0,0,0.833333333,0.666666667,0,0,17.66666667,7,2.3333,0
fr.jayasoft.ivy.DefaultModuleRevision,10,1,0,7,17,27,3,4,10,0.75,69,1.0,2,0.0,0.28,1,1,5.5,2,1.0,1
fr.jayasoft.ivy.ant.IvyCheck,7,4,0,7,26,0,0,7,7,0.611111111,138,1.0,0,0.8909090909999999,0.35714285700000004,0,0,18.28571429,1,0.8571,0
fr.jayasoft.ivy.latest.LatestRevisionStrategy,4,2,0,4,14,2,2,3,2,0.666666667,89,0.5,0,0.7142857140000001,0.444444444,0,0,20.75,7,2.0,1
fr.jayasoft.ivy.Status,5,1,0,3,17,6,3,0,4,0.95,136,0.8,0,0.0,0.375,0,0,25.2,2,1.0,1
fr.jayasoft.ivy.repository.AbstractRepository,17,1,2,7,34,72,3,4,9,0.604166667,217,1.0,1,0.0,0.20261437899999998,0,0,11.58823529,3,1.0588,0
fr.jayasoft.ivy.ant.IvyVar,13,4,0,3,33,68,0,3,12,0.833333333,184,1.0,0,0.8032786890000001,0.487179487,0,0,12.76923077,3,1.0769,0
fr.jayasoft.ivy.ant.IvyExtractFromSources,17,4,0,15,78,84,0,15,15,0.8515625,408,1.0,0,0.7538461540000001,0.254901961,1,1,22.52941176,6,1.2353,0
fr.jayasoft.ivy.resolver.ResolverHelper,8,1,0,11,60,28,2,9,7,2.0,1007,0.0,0,0.0,0.333333333,0,0,124.875,11,5.125,0
fr.jayasoft.ivy.resolver.AbstractResourceResolver,23,3,1,15,68,127,1,14,8,0.613636364,472,1.0,0,0.6764705879999999,0.18012422399999997,1,8,19.43478261,4,1.4783,2
fr.jayasoft.ivy.IvyNode,67,1,0,30,173,1691,15,21,52,0.8818181820000001,2020,1.0,6,0.0,0.12220149300000001,1,1,28.85074627,18,2.3881,25
fr.jayasoft.ivy.PublishingDependencyRevisionResolver,1,1,0,6,1,0,5,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
fr.jayasoft.ivy.url.URLHandlerRegistry,6,1,0,9,11,9,5,4,5,0.6,46,1.0,1,0.0,0.2,0,0,6.5,1,0.6667,0
fr.jayasoft.ivy.repository.TransferListener,1,1,0,6,1,0,5,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
fr.jayasoft.ivy.ant.PackageMapping,10,1,0,2,12,25,1,1,10,0.805555556,53,1.0,0,0.0,0.7,0,0,3.9,1,0.9,0
fr.jayasoft.ivy.url.ApacheURLLister,6,1,0,6,37,13,2,4,5,0.2,172,1.0,0,0.0,0.666666667,0,0,27.5,1,0.6667,2
fr.jayasoft.ivy.ant.IvyRetrieve,14,4,0,4,30,55,0,4,14,0.833333333,170,1.0,0,0.790322581,0.35714285700000004,2,4,10.71428571,1,0.9286,4
fr.jayasoft.ivy.report.ArtifactDownloadReport,9,1,0,13,13,12,11,2,9,0.75,47,1.0,2,0.0,0.333333333,0,0,3.888888889,1,0.8889,1
fr.jayasoft.ivy.ResolvedURL,5,1,0,4,16,0,2,2,5,0.583333333,79,0.333333333,0,0.0,0.46666666700000003,0,0,14.2,2,1.0,0
fr.jayasoft.ivy.ant.IvyConfigure,17,4,0,12,52,90,2,12,14,0.8125,288,1.0,0,0.7538461540000001,0.470588235,1,1,15.58823529,3,1.0588,2
fr.jayasoft.ivy.conflict.AbstractConflictManager,6,1,3,6,7,7,3,3,6,0.7,28,1.0,1,0.0,0.444444444,0,0,3.333333333,1,0.8333,0
fr.jayasoft.ivy.xml.XmlModuleDescriptorWriter,2,1,0,5,22,1,2,3,2,2.0,138,0.0,0,0.0,0.5,0,0,68.0,1,0.5,2
fr.jayasoft.ivy.DependencyResolver,12,1,0,20,12,66,16,9,12,2.0,12,0.0,0,0.0,0.2,0,0,0.0,1,1.0,1
fr.jayasoft.ivy.url.HttpClientHandler,13,1,0,14,58,44,1,13,6,0.592592593,478,1.0,0,0.0,0.307692308,0,0,35.07692308,5,1.9231,4
fr.jayasoft.ivy.ant.IvyDeliver,25,4,0,14,65,234,2,13,20,0.904166667,402,1.0,0,0.671232877,0.37,1,2,14.68,1,0.96,4
org.apache.xerces.readers.StreamingCharReader,34,2,0,14,74,0,1,14,21,0.672727273,2890,1.0,2,0.179487179,0.160839161,1,3,83.55882353,2,1.0588,0
org.apache.xml.serialize.OutputFormat,46,1,0,13,61,833,11,2,46,0.9037037040000001,579,1.0,1,0.0,0.220496894,0,0,11.19565217,12,1.6522,0
org.w3c.dom.html.HTMLFrameSetElement,4,1,0,0,4,6,0,0,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
org.w3c.dom.html.HTMLLIElement,4,1,0,0,4,6,0,0,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
org.apache.xerces.validators.dtd.DTDGrammar,41,2,0,11,75,280,2,9,35,0.903947368,1225,1.0,10,0.487179487,0.306620209,1,7,28.41463415,3,1.1951,0
javax.xml.parsers.SAXParser,17,1,1,0,37,136,0,0,16,2.0,254,0.0,0,0.0,0.308823529,0,0,13.94117647,1,0.9412,0
org.apache.wml.WMLOneventElement,2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
org.w3c.dom.html.HTMLHtmlElement,2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
org.apache.wml.WMLFieldsetElement,4,1,0,2,4,6,1,1,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
org.apache.xerces.framework.Version,3,1,0,0,5,1,0,0,2,0.5,14,0.0,0,0.0,0.5,0,0,3.333333333,1,0.3333,5
org.apache.xerces.dom.DocumentFragmentImpl,4,4,0,2,6,6,1,2,4,1.333333333,16,0.0,0,0.975308642,0.625,2,5,2.75,1,0.5,0
org.apache.xerces.validators.common.CMNode,9,1,4,8,11,20,6,2,0,0.825,77,1.0,3,0.0,0.518518519,0,0,7.0,1,0.8889,0
org.apache.xerces.validators.datatype.DatatypeValidator,3,1,0,28,3,3,27,1,3,1.5,17,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
org.w3c.dom.events.DocumentEvent,1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
org.apache.html.dom.HTMLTitleElementImpl,3,4,0,2,14,3,1,2,3,2.0,60,0.0,0,0.979166667,0.666666667,0,0,19.0,3,1.6667,0
org.apache.wml.dom.WMLSmallElementImpl,7,4,0,3,10,21,0,3,7,2.0,39,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,0
org.apache.html.dom.HTMLButtonElementImpl,12,4,0,3,22,66,0,3,12,2.0,97,0.0,0,0.895238095,0.316666667,1,1,7.083333333,3,1.25,0
org.apache.xerces.utils.regex.REUtil,17,1,0,8,54,134,7,3,5,0.9375,867,0.0,1,0.0,0.2125,0,0,49.88235294,19,4.7059,0
org.apache.xerces.dom.ParentNode,32,3,7,16,77,236,8,11,14,0.650537634,1240,0.833333333,3,0.625,0.180555556,2,25,37.5625,11,2.3438,0
javax.xml.parsers.DocumentBuilderFactory,20,1,1,0,47,152,0,0,16,0.9157894740000001,325,0.9,0,0.0,0.35526315799999997,0,0,14.75,10,1.4,2
org.apache.xerces.utils.regex.RangeToken,18,2,0,6,35,0,6,1,1,0.6806722690000001,2128,0.14285714300000002,1,0.734375,0.36111111100000004,1,7,116.83333329999999,17,8.0,0
org.apache.xerces.validators.common.CMException,2,3,0,11,3,0,11,0,2,1.0,13,0.5,0,0.944444444,0.75,0,0,4.5,1,0.5,0
org.apache.html.dom.HTMLFormControl,0,1,0,8,0,0,8,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
org.apache.xerces.validators.datatype.BooleanDatatypeValidator,10,2,0,7,29,37,1,6,6,0.6984126979999999,228,1.0,3,0.363636364,0.26388888899999996,0,0,21.1,1,0.7,0
org.apache.wml.WMLPrevElement,0,1,0,2,0,0,1,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
org.w3c.dom.html.HTMLUListElement,4,1,0,0,4,6,0,0,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
org.apache.html.dom.HTMLDListElementImpl,3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.979166667,0.5,0,0,4.666666667,1,0.6667,0
org.apache.xerces.validators.schema.SubstitutionGroupComparator,3,1,0,10,13,0,5,5,2,0.166666667,167,1.0,2,0.0,0.5,0,0,53.66666667,1,0.3333,1
org.apache.xerces.dom.DocumentTypeImpl,15,4,1,9,27,57,6,4,14,0.8214285709999999,200,0.875,3,0.858695652,0.38333333299999994,2,8,11.8,2,1.5333,0
org.apache.xerces.validators.schema.identity.Unique,2,2,0,4,3,1,3,1,2,2.0,8,0.0,0,0.8888888890000001,0.75,0,0,3.0,1,0.5,0
org.apache.html.dom.HTMLMetaElementImpl,9,4,0,2,12,36,0,2,9,2.0,50,0.0,0,0.9215686270000001,0.5555555560000001,0,0,4.555555556,1,0.8889,0
org.apache.xerces.dom.TreeWalkerImpl,20,1,0,1,29,58,1,0,14,0.547368421,547,0.2,3,0.0,0.31,0,0,26.1,10,3.95,1
org.apache.wml.dom.WMLOptgroupElementImpl,9,4,0,3,12,36,0,3,9,2.0,50,0.0,0,0.911111111,0.5555555560000001,1,6,4.555555556,1,0.8889,0
org.apache.xml.serialize.Method,1,1,0,0,2,0,0,0,1,2.0,9,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
org.apache.wml.WMLSetvarElement,4,1,0,2,4,6,1,1,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
org.apache.html.dom.HTMLFieldSetElementImpl,1,4,0,3,2,0,0,3,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,0
org.apache.xerces.dom.EntityReferenceImpl,10,4,1,6,29,43,3,4,9,0.944444444,115,0.5,0,0.897727273,0.325,2,8,10.3,6,1.5,1
org.apache.xerces.dom.ElementImpl,29,4,4,17,75,80,12,9,24,0.738095238,665,0.666666667,1,0.745283019,0.33793103399999996,2,13,21.82758621,11,2.7931,1
org.w3c.dom.html.HTMLAnchorElement,26,1,0,0,26,325,0,0,26,2.0,26,0.0,0,0.0,0.487179487,0,0,0.0,1,1.0,0
org.apache.xerces.dom.TextImpl,6,3,2,9,21,15,7,3,6,1.2,88,0.0,0,0.9152542370000001,0.333333333,1,4,13.5,2,1.1667,0
org.apache.xerces.validators.schema.SchemaGrammar,45,2,0,13,63,862,3,10,16,0.896780303,962,0.875,6,0.463414634,0.119298246,1,5,19.84444444,5,1.5556,2
org.xml.sax.helpers.XMLFilterImpl,36,1,0,0,69,246,0,0,35,0.804761905,436,1.0,6,0.0,0.125925926,0,0,10.94444444,2,1.1389,0
org.apache.xerces.validators.datatype.IDREFDatatypeValidator,11,2,0,8,38,35,1,7,7,0.833333333,253,0.666666667,2,0.307692308,0.232323232,0,0,21.18181818,6,1.2727,2
org.apache.xerces.dom.ElementNSImpl,6,3,1,3,21,3,2,2,4,0.9,192,0.5,0,0.947368421,0.611111111,3,3,30.33333333,3,1.3333,1
org.w3c.dom.html.HTMLScriptElement,14,1,0,0,14,91,0,0,14,2.0,14,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
org.apache.xerces.readers.XMLEntityReader,9,1,6,10,12,0,6,4,5,0.65,183,1.0,3,0.0,0.46666666700000003,0,0,18.22222222,2,0.8889,0
org.apache.wml.dom.WMLTemplateElementImpl,11,4,0,3,14,55,0,3,11,2.0,61,0.0,0,0.891304348,0.545454545,1,4,4.545454545,1,0.9091,0
org.w3c.dom.Document,17,1,0,0,17,136,0,0,17,2.0,17,0.0,0,0.0,0.45588235299999996,0,0,0.0,1,1.0,2
org.apache.html.dom.HTMLElementImpl,23,3,52,55,42,253,53,3,17,2.0,249,0.0,0,0.765957447,0.456521739,1,2,9.826086957000001,4,1.6087,0
org.w3c.dom.html.HTMLPreElement,2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
org.apache.html.dom.HTMLBodyElementImpl,13,4,0,2,16,78,1,2,13,2.0,72,0.0,0,0.886792453,0.538461538,0,0,4.538461538,1,0.9231,0
org.apache.xerces.utils.CharDataChunk,20,1,0,10,38,62,5,5,13,0.708133971,601,0.636363636,4,0.0,0.233082707,0,0,28.5,11,2.65,0
org.apache.xerces.utils.SymbolCache,6,1,0,2,11,0,2,0,6,0.8444444440000001,608,0.0,0,0.0,0.45833333299999995,0,0,98.83333333,8,2.5,0
org.apache.xerces.readers.XMLEntityHandler,10,1,0,22,10,45,20,2,10,1.111111111,51,0.0,0,0.0,0.3,0,0,0.0,1,1.0,0
org.apache.xerces.dom.NamedNodeMapImpl,22,1,1,8,49,41,6,2,9,0.843537415,596,0.857142857,1,0.0,0.22727272699999998,0,0,25.77272727,11,2.4545,0
org.apache.wml.dom.WMLStrongElementImpl,7,4,0,3,10,21,0,3,7,2.0,39,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,0
org.apache.xerces.utils.Base64,7,1,0,1,9,13,1,0,6,1.083333333,720,1.0,0,0.0,0.25,0,0,100.1428571,11,3.5714,0
