name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.xalan.lib.ExsltMath,20,2,0,2,48,188,0,2,19,0.947368421,312,1.0,0,0.1,0.25,0,0,14.25,10,2.15,1
org.apache.xalan.xsltc.compiler.util.ErrorMessages,3,3,1,1,4,1,1,0,2,0.5,1248,1.0,0,0.974358974,1.0,0,0,414.6666667,1,0.3333,1
org.apache.xalan.xsltc.compiler.KeyCall,4,4,0,33,45,0,1,32,3,0.083333333,524,1.0,4,0.96969697,0.45833333299999995,3,7,129.0,8,2.5,0
org.apache.xpath.objects.XObject,42,2,7,145,68,819,132,15,40,0.9539295390000001,465,0.111111111,0,0.428571429,0.11224489800000001,2,8,9.857142857000001,4,1.1667,1
org.apache.xml.utils.SystemIDResolver,8,1,0,15,31,28,13,2,6,2.0,287,0.0,0,0.0,0.5,0,0,34.875,7,3.5,3
org.apache.xml.dtm.ref.DTMStringPool,6,1,2,6,25,3,5,1,6,0.56,424,0.0,1,0.0,0.375,0,0,68.83333333,8,2.8333,0
org.apache.xpath.functions.FuncNot,2,4,0,5,5,1,0,5,2,2.0,15,0.0,0,0.9795918370000001,0.75,1,6,6.5,1,0.5,1
org.apache.xalan.templates.XMLNSDecl,4,1,0,2,5,0,2,0,4,0.666666667,28,1.0,0,0.0,0.5,0,0,5.25,1,0.75,0
org.apache.xpath.functions.FuncSystemProperty,5,4,0,8,37,6,0,8,3,0.65,253,0.4,0,0.9411764709999999,0.4375,2,8,48.6,4,1.2,1
org.apache.xalan.xsltc.cmdline.Compile,4,1,0,4,40,0,0,4,3,0.333333333,240,1.0,0,0.0,0.333333333,0,0,58.0,12,3.75,0
org.apache.xalan.transformer.XSLInfiniteLoopException,2,1,0,0,3,1,0,0,1,2.0,7,0.0,0,0.0,1.0,0,0,2.5,1,0.5,1
org.apache.xml.utils.CharKey,5,1,0,1,6,0,1,0,5,0.25,32,1.0,0,0.0,0.533333333,1,1,5.2,2,0.8,1
org.apache.xalan.xsltc.compiler.util.Type,33,1,10,113,53,526,104,20,32,0.998046875,300,0.0,16,0.0,0.234375,0,0,7.606060606000001,2,1.0,0
org.apache.xml.utils.DOMBuilder,30,1,0,4,64,223,2,2,28,0.634482759,460,0.6,0,0.0,0.2,0,0,14.16666667,5,1.0667,3
org.apache.xalan.xsltc.compiler.util.TestGenerator,13,5,0,12,20,54,3,9,12,0.9,119,1.0,0,0.926174497,0.21875,2,5,7.384615385,2,0.9231,0
org.apache.xml.utils.WrongParserException,1,4,0,0,2,0,0,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,1
org.apache.xpath.res.XPATHErrorResources_it,4,4,0,1,11,4,0,1,2,1.285714286,1903,0.0,0,0.953488372,0.5,2,2,471.25,2,0.75,1
org.apache.xalan.xsltc.compiler.AbsolutePathPattern,8,5,0,29,45,0,1,29,8,0.14285714300000002,241,1.0,1,0.933962264,0.270833333,4,5,29.0,6,1.875,0
org.apache.xml.serializer.DOMSerializer,1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
org.apache.xalan.xsltc.compiler.Number,15,3,0,52,104,23,1,52,9,0.7983193279999999,1308,1.0,8,0.811594203,0.214285714,2,3,85.06666667,14,3.1333,1
org.apache.xpath.res.XPATHErrorResources_ko,3,4,0,1,4,1,0,1,2,1.428571429,1872,0.0,0,0.976190476,1.0,0,0,618.3333332999999,1,0.3333,1
org.apache.xalan.templates.StylesheetRoot,50,5,0,57,121,1069,49,24,34,0.939909297,987,0.944444444,11,0.853658537,0.079130435,3,6,18.38,10,1.6,1
org.apache.xalan.xsltc.trax.SmartTransformerFactoryImpl,21,3,0,2,43,0,0,2,19,0.5,498,1.0,0,0.5,0.220238095,1,2,22.47619048,3,1.0476,0
org.apache.xml.utils.ThreadControllerWrapper,5,1,0,3,9,0,2,1,4,0.25,27,0.0,1,0.0,0.3,0,0,4.2,1,0.6,0
org.apache.xml.res.XMLErrorResources_zh_CN,3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
org.apache.xpath.axes.ContextNodeList,12,1,0,1,12,66,1,0,12,2.0,12,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,1
org.apache.xalan.xslt.XSLProcessorException,3,4,0,2,6,0,1,1,3,0.0,48,1.0,0,1.0,0.7777777779999999,0,0,14.66666667,0,0.0,0
org.apache.xalan.xsltc.compiler.util.NodeSortRecordGenerator,3,4,0,5,5,1,1,4,3,1.0,25,1.0,0,0.975903614,0.46666666700000003,0,0,6.666666667,1,0.6667,0
org.apache.xalan.xsltc.compiler.CurrentCall,2,4,0,7,6,1,0,7,2,2.0,13,0.0,0,0.9896907220000001,0.625,2,4,5.5,1,0.5,0
org.apache.xalan.xsltc.compiler.CeilingCall,2,4,0,10,10,1,0,10,2,2.0,31,0.0,0,0.9896907220000001,0.6,2,5,14.5,1,0.5,0
org.apache.xalan.xsltc.compiler.When,7,3,0,14,25,0,2,13,6,0.5,118,1.0,1,0.9032258059999999,0.28571428600000004,1,6,15.57142857,5,1.4286,0
org.apache.xml.utils.ObjectStack,12,2,0,5,20,24,4,1,12,2.0,161,0.0,0,0.653846154,0.39583333299999995,1,14,12.41666667,2,1.0,1
org.apache.xpath.functions.FuncTrue,3,3,0,4,4,3,0,4,3,2.0,9,0.0,0,0.95,0.5,1,6,2.0,1,0.6667,1
org.apache.xalan.templates.ElemForEach,18,3,1,24,81,79,5,20,17,0.735294118,474,0.5,1,0.920187793,0.136752137,2,6,25.11111111,4,1.2778,2
org.apache.xalan.extensions.ExtensionHandlerJavaClass,7,3,0,9,43,1,0,9,6,0.7,530,0.4,0,0.571428571,0.34920634899999997,2,6,74.0,8,2.1429,1
org.apache.xml.dtm.DTM,66,1,0,94,66,2145,91,3,66,1.015384615,82,0.0,0,0.0,0.277056277,0,0,0.0,1,1.0,1
org.apache.xalan.xsltc.cmdline.getopt.IllegalArgumentException,1,4,0,2,2,0,1,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
org.apache.xalan.xsltc.dom.KeyIndex,20,2,0,9,38,34,2,7,20,0.778947368,385,1.0,4,0.40625,0.242857143,1,7,18.0,11,2.55,0
org.apache.xalan.templates.ElemCopy,4,4,0,10,25,6,1,9,4,2.0,121,0.0,0,0.9853658540000001,0.625,2,4,29.25,1,0.75,1
org.apache.xalan.xsltc.dom.StepIterator,8,2,1,4,21,0,2,3,8,0.333333333,158,1.0,2,0.65,0.34375,1,5,18.375,3,1.5,0
org.apache.xalan.xsltc.compiler.StepPattern,20,6,1,53,99,50,8,46,13,0.831578947,1165,1.0,1,0.8389830509999999,0.225,3,8,56.75,7,2.55,1
org.apache.xpath.domapi.XPathEvaluatorImpl,5,1,0,5,15,4,1,5,5,0.25,77,1.0,0,0.0,0.4,0,0,14.2,2,0.8,1
org.apache.xalan.xslt.Stylesheet,2,4,1,5,4,1,1,5,2,2.0,11,0.0,0,1.0,0.6,0,0,4.5,0,0.0,0
org.apache.xalan.transformer.NodeSortKey,1,1,0,6,10,0,3,4,0,2.0,80,0.0,3,0.0,1.0,0,0,71.0,0,0.0,1
org.apache.xpath.axes.PathComponent,1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
org.apache.xalan.lib.ExsltSets,7,2,0,4,23,21,1,3,7,2.0,258,0.0,0,0.25,0.5,0,0,35.85714286,6,3.5714,1
org.apache.xalan.xsltc.trax.OutputSettings,2,1,0,0,4,1,0,0,2,1.0,47,1.0,0,0.0,1.0,0,0,18.0,1,0.5,0
org.apache.xml.utils.ListingErrorHandler,17,1,0,4,54,50,0,4,16,0.65625,569,1.0,0,0.0,0.19607843100000003,0,0,32.23529412,14,1.8824,1
org.apache.xml.dtm.DTMException,15,4,1,12,37,0,11,1,15,0.39285714299999996,357,0.0,0,0.62962963,0.311111111,1,2,22.66666667,8,2.0,0
org.apache.xalan.extensions.ExtensionsTable,7,1,0,9,25,0,2,7,7,0.5,199,0.5,1,0.0,0.35714285700000004,0,0,27.14285714,1,0.8571,1
org.apache.xml.utils.StringToStringTable,11,1,0,1,15,0,1,0,11,0.45,286,1.0,0,0.0,0.606060606,0,0,24.63636364,4,2.1818,1
org.apache.xalan.xsltc.compiler.UnparsedEntityUriCall,3,4,0,15,14,0,0,15,3,0.0,63,1.0,1,0.9795918370000001,0.444444444,3,13,19.66666667,1,0.6667,0
org.apache.xalan.xsltc.dom.AnyNodeCounter,4,2,1,5,11,4,1,5,4,2.0,63,0.0,0,0.8235294120000001,0.5,1,4,14.75,5,1.75,0
org.apache.xalan.xpath.xml.XMLParserLiaison,1,3,1,5,2,0,4,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
org.apache.xpath.WhitespaceStrippingElementMatcher,2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
org.apache.xalan.processor.TransformerFactoryImpl,24,3,0,22,99,190,10,14,20,0.9364548490000001,912,0.307692308,0,0.47619047600000003,0.202898551,1,2,36.45833333,17,1.5833,0
org.apache.xalan.xslt.XSLTInputSource,17,1,0,3,33,0,3,0,17,0.4875,305,1.0,0,0.0,0.264705882,0,0,16.64705882,4,1.2941,0
org.apache.xalan.xsltc.compiler.DecimalFormatting,5,3,0,21,32,2,2,20,4,1.0,518,1.0,1,0.9375,0.4,3,7,102.0,17,4.4,1
org.apache.xalan.xsltc.dom.AbsoluteIterator,8,2,0,3,21,0,1,3,8,0.0,85,1.0,1,0.65,0.34375,1,5,9.5,2,1.0,0
org.apache.xalan.xsltc.compiler.NamespaceUriCall,3,5,0,9,11,3,0,9,3,2.0,37,0.0,0,0.99,0.533333333,3,5,11.33333333,1,0.3333,0
org.apache.xalan.xsltc.compiler.ContainsCall,5,4,0,18,22,4,0,18,5,0.25,126,1.0,2,0.96,0.4,3,14,23.8,1,0.8,0
org.apache.xalan.xsltc.dom.CollatorFactoryBase,4,1,0,2,9,4,1,1,3,0.666666667,29,0.0,0,0.0,0.5555555560000001,0,0,5.75,2,0.75,0
org.apache.xml.serializer.SerializerTrace,6,1,0,4,6,15,4,0,6,1.2,18,0.0,0,0.0,0.533333333,0,0,0.0,1,1.0,0
org.apache.xalan.processor.XSLTElementDef,37,1,1,8,57,440,6,4,0,0.793209877,812,0.7222222220000001,3,0.0,0.28918918899999996,0,0,20.45945946,15,2.2162,0
org.apache.xalan.xsltc.compiler.Pattern,4,3,2,17,5,6,11,6,4,2.0,7,0.0,0,0.9594594590000001,0.4375,2,4,0.75,1,0.75,0
org.apache.xalan.xsltc.compiler.ArgumentList,2,1,0,1,7,0,0,1,2,0.0,35,1.0,2,0.0,0.666666667,0,0,15.5,2,1.0,0
org.apache.xalan.xpath.XNumber,8,2,0,4,17,0,2,2,8,0.0,47,0.0,1,0.740740741,0.41666666700000005,1,1,4.75,1,0.875,0
org.apache.xalan.xsltc.compiler.StringCall,3,4,0,13,17,3,0,13,3,2.0,75,0.0,0,0.9795918370000001,0.444444444,3,13,24.0,3,1.3333,0
org.apache.xalan.extensions.MethodResolver,13,1,0,11,70,66,2,9,6,0.952898551,2002,0.043478261,7,0.0,0.26666666699999997,0,0,151.23076919999997,14,3.2308,0
org.apache.xalan.lib.sql.XConnection,34,1,0,12,127,211,0,12,28,0.656565657,1600,1.0,3,0.0,0.19607843100000003,0,0,45.79411765,7,1.6176,1
org.apache.xalan.xsltc.runtime.Node,1,1,0,1,2,0,1,0,1,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
org.apache.xml.utils.ObjectVector,21,1,1,5,23,0,5,0,21,0.3375,516,1.0,0,0.0,0.5,0,0,23.38095238,4,1.7143,1
org.apache.xpath.functions.FuncSubstring,4,6,0,8,16,6,0,8,3,2.0,113,0.0,0,0.9552238809999999,0.5,2,8,27.25,1,0.75,1
org.apache.xalan.xsltc.compiler.AttributeValueTemplate,7,4,0,22,49,21,4,19,5,2.0,452,0.0,0,0.923076923,0.33928571399999996,2,7,63.57142857,14,5.1429,1
org.apache.xalan.xsltc.compiler.util.NodeSortRecordFactGenerator,2,4,0,3,3,1,1,2,2,2.0,13,0.0,0,0.9878048779999999,0.6,0,0,5.5,1,0.5,0
org.apache.xalan.xslt.XSLTProcessor,34,1,0,15,34,561,3,13,34,2.0,34,0.0,0,0.0,0.119485294,0,0,0.0,1,1.0,0
org.apache.xml.dtm.ref.DTMNodeList,5,2,0,8,15,0,5,3,4,0.25,72,1.0,1,0.4,0.46666666700000003,0,0,13.2,3,1.2,0
org.apache.xml.utils.NamespaceSupport2,11,2,0,3,26,0,2,2,11,0.55,127,0.5,1,0.583333333,0.409090909,1,3,10.36363636,3,1.3636,0
org.apache.xml.serializer.XSLOutputAttributes,19,1,0,1,19,171,1,0,19,2.0,19,0.0,0,0.0,0.38157894700000006,0,0,0.0,1,1.0,0
org.apache.xalan.processor.ProcessorOutputElem,14,4,0,9,40,0,1,8,13,0.076923077,174,1.0,1,0.941704036,0.295918367,2,3,11.35714286,1,0.9286,0
org.apache.xalan.xsltc.compiler.UnionPathExpr,6,3,0,21,36,0,2,20,5,0.5,289,1.0,3,0.934210526,0.28571428600000004,2,8,46.5,7,2.5,0
org.apache.xalan.xsltc.compiler.Attribute,3,3,0,4,14,1,0,4,2,0.5,37,1.0,1,0.9655172409999999,0.5555555560000001,1,4,11.0,1,0.6667,0
org.apache.xml.utils.XMLString,37,1,0,47,37,666,47,0,37,2.0,37,0.0,0,0.0,0.19189189199999998,1,1,0.0,1,1.0,0
org.apache.xml.serializer.SerializerConstants,1,1,0,1,2,0,1,0,0,2.0,27,0.0,0,0.0,0.0,0,0,10.0,0,0.0,0
org.apache.xml.utils.synthetic.reflection.Field,33,1,0,3,73,0,1,3,33,0.75,469,0.0,2,0.0,0.158508159,1,1,13.03030303,6,1.3030000000000002,1
org.apache.xpath.functions.FuncLocalPart,2,5,0,5,9,1,0,5,2,2.0,42,0.0,0,0.982142857,0.75,3,8,20.0,1,0.5,1
org.apache.xpath.functions.FuncCount,2,4,0,6,8,1,0,6,2,2.0,23,0.0,0,0.9795918370000001,0.75,1,6,10.5,1,0.5,1
org.apache.xalan.lib.ExsltDatetime,45,1,0,3,83,990,0,3,37,1.0227272729999999,1528,0.0,0,0.0,0.17222222199999998,0,0,32.75555556,10,1.6,2
org.apache.xalan.templates.ElemTextLiteral,11,3,0,9,20,29,6,4,11,0.825,114,1.0,0,0.9514563109999999,0.340909091,2,5,9.0,2,1.0,1
org.apache.xalan.xsltc.dom.MatchingIterator,10,2,0,3,23,0,0,3,10,0.5,116,1.0,1,0.590909091,0.35,1,8,10.4,4,1.3,0
org.apache.xalan.processor.ProcessorInclude,7,4,1,11,47,15,2,9,3,0.333333333,268,1.0,0,0.9722222220000001,0.5,1,1,37.14285714,1,0.8571,0
org.apache.xalan.res.XSLTErrorResources_de,3,4,0,1,4,1,0,1,2,1.4230769230000002,3769,0.0,0,0.976190476,1.0,0,0,1251.0,1,0.3333,0
org.apache.xml.serializer.SerializerTraceWriter,8,2,0,2,17,0,1,1,6,0.171428571,514,1.0,1,0.65,0.3125,1,2,62.625,1,0.875,0
org.apache.xalan.xsltc.dom.MultiDOM,52,1,0,15,109,202,4,13,50,0.851540616,775,1.0,3,0.0,0.185314685,0,0,13.76923077,11,1.6346,1
org.apache.xalan.serialize.SerializerFactory,2,1,0,4,5,1,0,4,1,2.0,15,0.0,0,0.0,0.5,0,0,6.5,1,0.5,0
org.apache.xml.res.XMLErrorResources_de,3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
org.apache.xalan.serialize.DOMSerializer,0,1,0,5,0,0,4,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
org.apache.xml.utils.RawCharacterHandler,1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
org.apache.xalan.processor.ProcessorText,3,5,0,7,10,3,1,6,2,2.0,40,0.0,0,0.9906976740000001,0.583333333,2,4,12.33333333,1,0.6667,0
org.apache.xalan.transformer.DecimalToRoman,1,1,0,2,2,0,2,0,1,2.0,20,0.0,0,0.0,1.0,0,0,15.0,0,0.0,1
org.apache.xalan.xsltc.compiler.Comment,4,3,0,15,20,6,0,15,3,2.0,92,0.0,0,0.949152542,0.4,1,3,22.0,1,0.75,0
org.apache.xalan.xsltc.compiler.Fallback,6,3,0,10,12,0,1,9,5,0.2,49,1.0,0,0.918032787,0.333333333,1,3,7.0,2,1.1667,0
org.apache.xpath.res.XPATHErrorResources_zh_CN,3,4,0,1,4,1,0,1,2,1.428571429,1872,0.0,0,0.976190476,1.0,0,0,618.3333332999999,1,0.3333,1
org.apache.xalan.xsltc.compiler.PositionCall,3,4,0,13,12,3,1,12,3,2.0,55,0.0,0,0.9795918370000001,0.5,2,4,17.33333333,3,1.3333,0
org.apache.xalan.templates.ElemVariablePsuedo,3,4,0,8,9,1,1,7,3,0.5,26,0.0,1,0.99086758,0.5555555560000001,0,0,7.333333333,1,0.6667,0
org.apache.xalan.templates.XSLTVisitor,9,2,1,20,10,36,19,6,1,2.0,28,0.0,0,0.6,0.314814815,0,0,2.111111111,1,0.8889,0
org.apache.xalan.xsltc.compiler.DocumentCall,3,4,0,21,26,0,0,21,3,0.166666667,246,1.0,3,0.9795918370000001,0.444444444,3,14,80.0,4,1.6667,0
org.apache.xalan.xsltc.dom.Axis,1,1,0,7,1,0,6,1,0,2.0,62,0.0,0,0.0,0.0,0,0,60.0,0,0.0,0
org.apache.xml.dtm.ref.IncrementalSAXSource_Filter,42,1,0,10,90,335,6,5,39,0.667917448,877,0.923076923,1,0.0,0.125396825,0,0,19.57142857,6,1.2857,0
org.apache.xalan.templates.ElemWithParam,11,3,0,21,33,15,2,19,10,0.825,168,0.5,2,0.9514563109999999,0.191919192,2,9,13.90909091,3,1.0909,2
org.apache.xalan.xslt.StylesheetSpec,6,2,0,2,8,5,2,0,6,0.8,47,0.0,0,0.642857143,0.444444444,0,0,6.0,1,0.8333,0
org.apache.xalan.xsltc.runtime.output.StringOutputBuffer,5,1,0,1,11,0,0,1,5,0.0,41,1.0,0,0.0,0.36,0,0,7.0,1,0.8,0
org.apache.xpath.functions.FuncString,2,5,0,5,4,1,0,5,2,2.0,10,0.0,0,0.982142857,0.75,2,7,4.0,1,0.5,1
org.apache.xalan.transformer.SerializerSwitcher,4,1,0,5,21,6,1,4,3,2.0,153,0.0,0,0.0,0.4,0,0,37.25,1,0.75,0
org.apache.xalan.lib.sql.ObjectArray,7,1,0,3,19,0,3,1,6,0.25,432,1.0,1,0.0,0.46428571399999996,0,0,60.14285714,3,1.4286,1
org.apache.xalan.xsltc.compiler.TopLevelElement,5,2,10,24,17,10,14,10,4,2.0,56,0.0,0,0.931034483,0.44,1,4,10.2,1,0.8,0
org.apache.xalan.xsltc.compiler.XslAttribute,6,3,0,31,57,0,2,29,5,0.5,413,1.0,2,0.918032787,0.305555556,2,10,67.16666667,28,6.0,1
org.apache.xml.dtm.ref.DTMDefaultBase,93,1,1,17,137,4056,5,13,67,0.922302738,2311,0.7777777779999999,14,0.0,0.17391304300000002,0,0,23.55913978,14,2.4624,2
org.apache.xml.res.XMLErrorResources_zh_TW,3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
org.apache.xalan.templates.FuncFormatNumb,5,6,0,13,36,10,1,12,4,2.0,186,0.0,0,0.9411764709999999,0.4,2,8,36.2,1,0.8,2
org.apache.xalan.lib.sql.SQLDocument,10,5,0,7,53,0,1,6,5,0.883141762,1077,1.0,1,0.954545455,0.21111111100000002,2,8,100.9,12,3.5,0
org.apache.xpath.functions.FuncExtFunctionAvailable,2,4,0,8,14,1,0,8,2,2.0,72,0.0,0,0.9795918370000001,0.75,2,7,35.0,1,0.5,1
org.apache.xalan.xsltc.compiler.ApplyImports,7,3,0,21,48,17,0,21,5,0.8888888890000001,237,1.0,1,0.9032258059999999,0.30952381,1,4,32.42857143,6,1.7143,0
org.apache.xpath.functions.FunctionMultiArgs,9,6,1,9,24,6,2,8,8,0.375,218,0.0,1,0.8888888890000001,0.355555556,5,22,23.11111111,7,2.3333,1
org.apache.xml.dtm.Axis,1,1,0,4,1,0,4,0,0,2.0,111,0.0,0,0.0,0.0,0,0,88.0,0,0.0,0
org.apache.xalan.xsltc.trax.TransformerImpl,33,2,0,23,149,280,4,20,19,0.890625,1704,1.0,5,0.295454545,0.140151515,0,0,50.03030303,20,2.8182,8
org.apache.xalan.xpath.xml.FormatterToHTML,5,2,0,3,7,0,1,2,5,0.25,42,0.0,0,0.966666667,0.4,0,0,7.2,1,0.2,0
org.apache.xpath.functions.FuncId,3,4,0,11,27,3,0,11,2,2.0,169,0.0,0,0.96,0.47619047600000003,1,7,55.33333333,8,3.0,1
org.apache.xml.dtm.ref.sax2dtm.SAX2RTFDTM,9,5,0,11,32,8,2,9,8,0.78125,392,0.25,6,0.9542857140000001,0.26984127,2,20,41.66666667,10,2.8889,1
org.apache.xalan.processor.XSLProcessorVersion,3,1,0,2,9,1,2,0,2,1.0,67,0.0,0,0.0,0.5,0,0,19.0,1,0.3333,1
org.apache.xalan.templates.ElemSort,15,3,0,7,26,53,2,5,15,0.7857142859999999,164,1.0,5,0.933333333,0.29333333300000003,2,6,9.6,2,1.0,1
org.apache.xalan.templates.ElemExtensionDecl,14,3,0,10,42,27,1,9,14,0.666666667,290,1.0,2,0.9377990429999999,0.25,3,4,19.5,2,1.0714,1
org.apache.xalan.processor.ProcessorAttributeSet,3,4,0,7,19,3,1,6,2,2.0,54,0.0,0,0.990566038,0.666666667,2,3,17.0,1,0.6667,0
org.apache.xalan.templates.WhiteSpaceInfo,4,4,1,9,8,4,7,4,4,0.666666667,30,1.0,0,0.99086758,0.45,0,0,6.25,1,0.5,0
org.apache.xalan.xsltc.cmdline.getopt.GetOpt,5,1,0,6,36,0,3,5,5,0.65,330,1.0,2,0.0,0.46666666700000003,0,0,64.0,3,1.6,0
org.apache.xml.res.XMLErrorResources_it,3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
org.apache.xml.res.XMLErrorResources_ja,3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
org.apache.xml.utils.XMLChar,23,1,0,2,26,181,2,0,22,0.97979798,3198,0.0,0,0.0,0.25,0,0,137.6521739,17,3.9130000000000003,1
org.apache.xalan.extensions.ExtensionHandlerGeneral,8,2,0,15,54,18,0,15,6,0.904761905,565,0.8666666670000001,0,0.5,0.32857142899999997,0,0,67.75,2,1.0,2
org.apache.xalan.templates.ElemExtensionScript,6,3,0,2,7,3,1,1,6,0.6,33,1.0,0,0.975124378,0.666666667,1,2,4.166666667,1,0.8333,1
org.apache.xpath.axes.WalkingIterator,17,5,1,17,41,0,8,11,16,0.4375,281,1.0,2,0.892857143,0.165775401,2,9,15.41176471,7,1.8824,1
org.apache.xalan.xsltc.compiler.Template,22,3,0,25,73,121,10,19,21,0.8523809520000001,485,1.0,4,0.740740741,0.140495868,2,7,20.59090909,8,2.0455,3
org.apache.xml.utils.res.XResources_sv,3,4,0,1,4,1,0,1,2,0.5,314,0.0,0,0.976190476,1.0,0,0,103.33333329999999,1,0.3333,1
org.apache.xalan.trace.SelectionEvent,1,1,1,8,2,0,4,4,1,2.0,28,0.0,4,0.0,1.0,0,0,21.0,0,0.0,1
org.apache.xpath.functions.FuncNamespace,2,5,0,5,11,1,0,5,2,2.0,65,0.0,0,0.982142857,0.75,3,8,31.5,1,0.5,1
org.apache.xml.serializer.TransformStateSetter,2,1,0,4,2,1,4,0,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
org.apache.xpath.compiler.FunctionTable,5,1,0,7,14,0,3,4,4,1.211538462,391,0.051282050999999995,1,0.0,0.375,0,0,69.4,2,0.8,0
org.apache.xalan.processor.ProcessorGlobalVariableDecl,3,5,0,6,10,3,1,5,1,2.0,30,0.0,0,0.9906976740000001,0.583333333,1,2,9.0,1,0.6667,0
org.apache.xalan.xsltc.compiler.util.FilterGenerator,4,4,0,6,6,2,2,4,3,0.666666667,29,1.0,0,0.975903614,0.46666666700000003,0,0,5.75,1,0.5,0
org.apache.xpath.axes.WalkerFactory,51,1,0,25,114,1275,11,23,40,1.02,2140,0.0,0,0.0,0.181372549,0,0,40.45098039,18,3.3333,1
org.apache.xpath.axes.SubContextList,2,1,0,7,2,1,7,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
org.apache.xml.dtm.ref.DTMChildIterNodeList,4,2,0,3,8,0,1,2,3,0.333333333,62,1.0,1,0.5,0.583333333,0,0,14.0,4,1.5,0
org.apache.xpath.objects.XNodeSet,33,4,3,45,76,472,26,20,31,0.96875,610,0.0,6,0.8014705879999999,0.173611111,3,30,17.303030300000003,2,1.1515,1
org.apache.xpath.objects.Comparator,3,1,6,8,4,3,7,1,0,2.0,6,0.0,0,0.0,0.5555555560000001,0,0,1.0,1,0.6667,0
org.apache.xalan.templates.ElemNumber,42,3,0,29,135,617,5,27,27,0.860310421,2384,1.0,9,0.830508475,0.136298422,2,7,55.5,26,2.0952,1
org.apache.xpath.compiler.OpCodes,1,1,0,0,2,0,0,0,1,2.0,68,0.015625,0,0.0,1.0,0,0,3.0,0,0.0,1
org.apache.xalan.xsltc.compiler.ApplyTemplates,6,3,0,27,62,0,2,27,5,0.65,379,1.0,3,0.918032787,0.305555556,1,6,61.5,13,3.3333,1
org.apache.xml.dtm.ref.DTMSafeStringPool,5,2,0,1,15,10,0,1,5,2.0,305,0.0,0,0.5,0.35,2,5,60.0,8,2.2,0
org.apache.xpath.compiler.XPathParser,58,1,0,13,94,0,4,10,5,0.679425837,3321,0.454545455,2,0.0,0.163793103,0,0,56.06896552,6,1.4828,2
org.apache.xml.res.XMLErrorResources_fr,3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
org.apache.xalan.xsltc.compiler.LogicalExpr,10,3,0,18,41,0,0,18,9,0.62962963,362,0.666666667,2,0.898734177,0.26984127,2,9,34.6,8,2.4,0
org.apache.xpath.functions.FunctionOneArg,11,3,15,22,20,0,15,7,10,0.3,113,0.0,1,0.791666667,0.345454545,2,4,9.181818182,6,1.5455,1
org.apache.xalan.processor.ProcessorPreserveSpace,2,4,1,9,14,1,2,7,1,2.0,50,0.0,0,0.995260664,0.625,2,2,24.0,1,0.5,0
org.apache.xpath.operations.Plus,3,3,0,7,7,3,2,5,3,2.0,25,0.0,0,0.953488372,0.5555555560000001,1,1,7.333333333,1,0.6667,0
org.apache.xml.utils.XMLStringDefault,38,1,0,4,68,0,3,1,38,0.081081081,267,1.0,0,0.0,0.192105263,1,1,6.0,2,1.0,0
org.apache.xalan.transformer.TreeWalker2Result,4,2,0,7,24,0,1,6,2,0.444444444,146,0.0,2,0.727272727,0.5625,1,4,34.75,1,0.75,1
org.apache.xalan.xsltc.compiler.IntExpr,4,3,0,11,14,0,0,11,4,0.333333333,44,1.0,0,0.9594594590000001,0.4,2,7,9.75,1,0.75,0
org.apache.xalan.xsltc.dom.AdaptiveResultTreeImpl,121,3,0,16,345,0,2,15,118,0.808333333,1630,1.0,3,0.633846154,0.134444444,1,18,12.41322314,2,1.7603,1
